id,campaign_id,coupon_id,customer_id,redemption_status
119303,18,1116,1239,0
119311,22,927,1392,0
119312,18,877,1334,0
119314,21,1029,927,0
119315,17,981,332,0
119318,23,39,1148,0
119319,17,673,60,0
119320,17,781,1046,0
119322,18,988,535,0
119330,17,809,1387,0
119333,20,726,578,0
119339,20,837,1458,0
119341,18,962,331,0
119343,18,504,1330,0
119350,22,929,687,0
119351,16,666,194,0
119356,17,810,1404,0
119357,17,1069,1404,0
119359,22,432,557,0
119360,22,993,876,0
119366,25,1079,36,0
119367,20,833,1305,0
119372,22,811,826,0
119374,18,694,878,0
119376,18,232,1065,0
119384,18,32,1324,0
119385,18,543,160,0
119386,18,33,1105,0
119387,22,37,8,0
119391,18,201,52,0
119393,20,833,951,0
119394,20,836,555,0
119396,16,666,1156,0
119397,18,213,652,0
119399,22,811,1327,0
119402,18,592,1342,0
119403,22,981,250,0
119404,18,29,350,0
119405,22,583,1573,0
119411,25,522,638,0
119412,18,753,1484,0
119413,16,35,1467,0
119415,20,843,1191,0
119416,17,583,1023,0
119418,22,452,501,0
119419,17,652,1352,0
119422,21,861,1432,0
119423,22,929,444,0
119427,20,390,321,0
119428,22,929,510,0
119429,18,487,9,0
119432,23,715,665,0
119433,18,217,195,0
119435,18,507,923,0
119436,22,907,356,0
119437,16,270,1084,0
119440,18,699,1023,0
119442,18,886,1156,0
119444,18,290,34,0
119446,18,867,1004,0
119448,20,721,281,1
119450,25,1016,180,0
119453,18,898,1347,0
119454,18,865,1342,0
119456,25,522,127,0
119457,18,227,715,0
119460,18,848,521,0
119462,20,286,58,0
119468,18,201,470,0
119471,18,1116,1259,0
119479,18,423,493,0
119480,22,811,613,0
119481,18,469,63,0
119483,18,765,487,0
119488,22,1079,733,0
119489,25,580,231,0
119496,22,540,546,0
119497,22,590,430,0
119498,17,488,127,0
119499,18,207,275,0
119504,18,1059,45,0
119509,18,185,810,0
119510,16,959,638,0
119512,18,497,348,0
119513,18,753,37,0
119514,21,1048,528,0
119515,17,981,549,0
119517,18,30,1153,0
119520,22,452,242,0
119521,18,209,1488,0
119522,18,941,410,0
119524,23,39,1070,0
119526,18,698,771,0
119532,17,796,620,0
119534,22,927,817,0
119538,18,417,233,0
119541,18,215,1086,0
119542,18,216,537,0
119544,20,389,1252,0
119546,18,220,91,0
119548,18,288,516,0
119550,21,874,78,0
119553,18,497,378,0
119554,22,981,433,0
119562,25,612,127,0
119564,18,539,693,0
119566,18,1014,663,0
119567,23,40,859,0
119568,18,224,853,0
119570,18,487,661,0
119571,22,38,504,0
119572,18,181,1576,0
119573,18,1032,1427,0
119581,18,507,1546,0
119584,25,816,1534,0
119587,18,185,899,0
119588,18,699,803,0
119590,17,853,248,0
119591,18,192,317,0
119592,17,703,1434,0
119594,18,657,1301,0
119599,25,1109,1252,0
119600,25,522,550,0
119603,18,228,939,0
119605,18,211,1437,0
119606,20,833,900,0
119609,25,522,460,0
119611,18,553,901,0
119612,17,853,379,0
119613,18,1116,646,0
119614,18,289,243,0
119617,18,495,1184,0
119618,25,522,1224,0
119623,21,978,1208,0
119624,18,194,438,0
119629,22,432,934,0
119630,19,259,666,0
119632,18,680,551,0
119633,18,290,320,0
119635,18,1031,1260,0
119639,18,235,103,0
119644,23,899,347,0
119646,25,580,1268,0
119647,23,417,1514,0
119649,20,720,357,0
119651,18,190,1188,0
119652,18,223,385,0
119653,16,549,866,0
119654,20,842,578,0
119658,18,1060,908,0
119659,22,241,277,0
119661,18,753,362,0
119662,22,981,1232,0
119663,16,959,572,0
119667,18,192,876,0
119672,18,592,1496,0
119673,18,777,620,0
119675,18,865,320,0
119677,18,952,567,0
119680,18,192,1327,0
119682,18,176,433,0
119683,22,37,684,0
119685,22,1079,577,0
119690,19,966,738,0
119691,25,527,396,0
119692,18,1022,699,0
119696,25,647,162,0
119697,18,633,596,0
119702,25,736,1336,0
119704,18,237,837,0
119705,17,981,1578,0
119706,22,929,1524,0
119709,19,966,1227,0
119710,18,178,687,0
119712,18,539,381,0
119722,18,228,643,0
119724,21,574,918,0
119726,23,599,1033,0
119727,18,216,594,0
119731,18,555,951,0
119732,22,801,426,0
119735,19,456,1113,0
119739,17,796,626,0
119742,21,958,202,0
119743,22,744,967,0
119745,18,717,1341,0
119746,16,1044,703,0
119749,18,254,509,0
119750,18,430,1220,0
119756,23,40,708,0
119758,16,270,964,0
119759,17,174,424,0
119762,17,981,181,0
119763,18,205,890,0
119765,20,864,446,0
119766,17,781,1368,0
119767,18,36,412,0
119768,16,959,1055,0
119773,22,540,755,0
119778,25,1069,627,0
119779,23,41,1228,0
119780,23,417,384,0
119782,22,432,1084,0
119785,18,477,778,0
119786,16,35,866,0
119789,18,236,1159,1
119791,22,907,861,0
119798,22,801,945,0
119799,16,666,222,0
119802,25,1079,1308,0
119804,18,212,239,0
119814,20,838,1094,0
119815,18,747,867,0
119816,23,40,22,0
119818,18,183,1105,0
119820,18,204,400,0
119821,18,254,36,0
119825,17,853,627,0
119827,20,841,726,0
119830,20,720,1004,0
119833,18,713,1216,0
119834,23,40,1257,0
119836,18,774,868,0
119839,22,241,128,0
119840,22,38,859,0
119843,22,241,132,0
119846,18,1008,204,0
119847,20,671,433,0
119849,18,206,1150,0
119850,18,193,160,0
119852,22,993,1135,0
119858,18,503,714,0
119861,20,833,608,0
119862,18,557,699,0
119866,23,869,826,0
119870,18,177,510,0
119872,17,1077,668,0
119874,17,673,1257,0
119880,20,396,769,0
119882,20,726,966,0
119884,18,657,565,0
119890,25,612,638,0
119892,17,906,843,0
119893,16,959,990,0
119895,23,40,1458,0
119909,18,289,447,0
119911,16,688,51,0
119912,17,173,549,0
119915,18,950,569,0
119918,18,240,698,0
119920,18,470,185,0
119924,19,455,965,0
119926,19,431,1182,0
119928,18,684,263,0
119930,18,684,377,0
119931,22,907,1368,0
119934,16,1044,1372,0
119935,17,583,1379,0
119942,18,34,167,0
119947,18,694,1322,0
119949,19,969,994,0
119950,20,836,608,0
119956,25,647,776,0
119958,16,28,1036,0
119959,17,174,71,0
119962,17,781,1266,0
119965,18,941,602,0
119967,18,699,1196,0
119968,25,1079,853,0
119969,22,927,1103,0
119971,18,182,1252,0
119972,19,259,1404,0
119973,18,950,1133,0
119981,18,892,1188,0
119985,22,801,1271,0
119986,17,673,252,0
119990,18,290,958,0
119993,17,173,1472,0
119995,22,981,1319,0
120005,22,590,1082,0
120006,18,903,1008,0
120010,17,781,905,0
120011,18,36,238,0
120012,23,976,942,0
120016,16,688,63,0
120024,18,423,34,0
120025,16,938,1254,0
120026,18,693,1115,0
120027,22,927,619,0
120029,22,452,265,0
120033,16,28,1524,0
120034,18,477,570,0
120035,20,837,293,0
120040,25,596,772,0
120041,18,31,1578,0
120044,18,209,901,0
120051,18,526,898,0
120053,25,1069,1022,0
120055,18,886,905,0
120056,18,29,852,0
120058,18,495,1376,0
120059,18,1055,1279,0
120060,23,932,1494,0
120063,19,934,1312,0
120066,20,720,1353,0
120067,18,504,1377,0
120074,18,514,875,0
120075,18,1022,685,0
120076,17,781,235,0
120078,18,1014,583,0
120079,20,286,726,0
120082,18,514,678,0
120083,20,403,209,0
120085,18,730,314,0
120086,25,1069,957,0
120091,22,907,874,0
120093,18,419,1207,0
120094,18,200,250,0
120097,18,463,1336,0
120100,18,197,1456,0
120103,18,699,723,0
120107,16,270,459,0
120108,18,219,878,0
120113,18,796,863,0
120114,18,573,539,0
120115,19,664,780,0
120125,20,836,1491,0
120127,18,237,395,0
120128,23,899,1521,0
120132,23,899,1529,0
120134,18,802,828,0
120135,23,799,1369,0
120136,17,781,1182,0
120138,20,840,1,0
120141,18,195,378,0
120142,18,190,905,0
120165,18,856,896,0
120169,20,404,1391,0
120173,18,633,1151,0
120174,22,929,1097,0
120175,22,452,608,0
120176,22,993,1246,0
120177,18,657,1036,0
120184,16,938,638,0
120187,20,264,510,0
120188,25,1069,1367,0
120191,20,671,823,0
120193,22,518,624,0
120198,18,553,133,0
120201,18,30,1033,0
120202,23,899,1148,0
120203,18,252,1379,0
120204,18,387,499,0
120211,23,41,883,0
120212,18,180,433,0
120214,20,842,632,0
120216,19,455,1555,0
120218,20,286,1404,0
120219,23,899,1386,0
120221,19,689,1231,0
120222,23,442,1257,0
120228,18,387,1270,0
120229,18,592,1147,0
120232,18,221,1582,0
120237,22,907,1082,0
120240,22,981,158,0
120241,22,869,1382,0
120244,18,1054,523,0
120245,18,218,1359,0
120247,22,927,303,0
120248,19,259,1002,0
120249,18,1010,1398,0
120252,20,1094,13,0
120258,25,878,1529,0
120260,18,200,1570,0
120263,23,869,633,0
120264,18,202,509,0
120265,23,618,1156,0
120271,18,222,1438,0
120273,18,717,276,0
120274,17,583,1303,0
120275,18,219,1324,0
120277,20,263,866,0
120278,21,958,329,0
120282,18,195,1407,0
120283,18,238,1528,0
120289,18,774,1168,0
120291,18,482,253,0
120294,25,527,1350,0
120295,18,245,1395,0
120296,18,941,1278,0
120299,22,801,1137,0
120302,25,736,1537,0
120306,18,204,1181,0
120307,20,841,444,0
120313,18,226,281,0
120314,18,541,362,0
120316,20,833,1252,0
120318,17,173,641,0
120319,18,555,1332,0
120322,18,267,1147,0
120328,25,527,483,0
120330,18,886,314,0
120332,18,702,111,0
120335,22,432,444,0
120339,18,702,1110,0
120340,20,389,1391,0
120344,25,612,967,0
120346,18,796,483,0
120349,18,865,988,0
120355,18,179,993,0
120359,23,952,558,0
120360,18,1059,1066,0
120362,22,590,409,0
120363,17,809,1031,0
120370,18,252,771,0
120371,22,590,303,0
120372,22,993,706,0
120373,24,42,801,0
120376,18,216,1341,0
120381,16,35,1580,0
120385,22,869,432,0
120386,18,1005,1237,0
120387,18,204,956,0
120388,18,179,755,0
120389,22,37,127,0
120391,16,655,781,0
120393,20,836,269,0
120398,25,522,231,0
120399,18,789,1199,0
120401,18,463,1442,0
120402,22,241,1232,0
120403,18,30,1449,0
120406,18,468,382,0
120407,18,1060,1507,0
120408,19,455,661,0
120410,18,680,2,0
120413,18,236,343,0
120417,18,188,1053,0
120419,19,966,926,0
120421,18,203,1557,0
120428,20,840,1270,0
120430,20,864,1056,0
120433,20,726,1094,0
120436,23,599,1216,0
120437,18,503,1346,0
120439,18,197,1008,0
120440,20,841,637,0
120441,19,259,928,0
120442,18,637,711,0
120443,19,664,188,0
120446,18,487,479,0
120448,18,717,1085,0
120450,20,838,603,0
120452,25,1069,1268,0
120454,25,816,622,0
120455,18,760,877,0
120458,22,518,1351,0
120460,17,583,99,0
120463,16,999,1383,0
120465,22,801,914,0
120467,18,224,1335,0
120469,18,1059,830,0
120470,18,497,411,0
120472,17,173,140,0
120477,18,753,745,0
120478,20,263,71,0
120479,18,1054,479,0
120481,18,487,926,0
120482,18,251,1091,0
120487,18,774,470,0
120489,17,906,723,0
120490,22,241,8,0
120497,20,264,1400,0
120499,18,553,1195,0
120502,18,254,1116,0
120503,22,957,691,0
120504,16,688,1055,0
120506,17,853,696,0
120508,16,549,282,0
120513,20,403,1469,0
120515,23,976,558,0
120516,18,213,974,0
120518,18,204,1155,0
120525,18,543,693,0
120529,18,229,728,0
120531,16,28,1463,0
120533,22,907,754,0
120534,25,44,1093,0
120535,18,418,628,0
120536,18,949,1187,0
120538,22,492,1387,0
120539,17,1069,1466,0
120540,20,842,929,0
120546,20,720,1582,0
120549,25,736,1046,0
120551,18,510,1058,0
120554,18,1064,1369,0
120557,18,207,1447,0
120561,17,981,498,0
120563,18,195,506,0
120564,18,388,235,0
120565,23,869,622,0
120566,18,1008,1037,0
120569,23,943,484,0
120573,18,713,1058,0
120574,20,834,1217,0
120576,22,929,876,0
120577,18,183,1214,0
120578,20,396,244,0
120579,22,929,45,0
120580,17,809,252,0
120583,17,703,1544,0
120585,22,929,479,0
120586,25,736,886,0
120591,18,988,886,0
120592,20,389,430,0
120594,18,548,1387,0
120601,21,845,1383,0
120602,18,1045,39,0
120604,18,570,1496,0
120605,16,28,703,0
120606,18,214,1016,0
120608,20,833,1402,0
120610,20,837,1285,0
120612,16,1044,1425,0
120617,25,1016,1451,0
120619,18,177,1308,0
120623,22,801,1224,0
120624,18,234,254,0
120636,18,240,423,0
120637,21,978,753,0
120644,18,1005,1576,0
120647,18,240,48,0
120650,17,703,701,0
120651,18,418,1084,0
120653,20,833,162,0
120656,22,929,1431,0
120666,18,255,133,0
120669,18,183,80,0
120672,25,295,452,0
120673,18,231,706,0
120678,22,518,33,0
120682,18,176,1260,0
120683,18,258,442,0
120685,18,418,239,0
120687,23,417,1169,0
120688,18,181,1214,0
120691,18,693,228,0
120693,23,976,303,0
120696,16,1044,699,0
120697,20,837,1440,0
120702,18,184,339,0
120703,20,864,779,0
120708,18,777,945,0
120711,18,191,1328,0
120712,25,522,769,0
120713,16,655,1055,0
120714,18,1042,160,0
120715,18,557,614,0
120716,22,811,971,0
120717,18,694,1306,0
120718,22,518,379,0
120721,16,549,1493,0
120722,18,694,682,0
120723,18,213,1022,0
120725,18,1031,1161,0
120726,18,232,1495,0
120728,18,690,1342,0
120732,22,907,1323,0
120734,18,848,498,0
120738,25,1069,622,0
120741,18,411,1202,0
120742,18,188,284,0
120746,20,721,535,0
120747,25,527,779,0
120750,20,1094,510,0
120753,20,396,501,0
120756,18,694,1243,0
120761,18,468,1560,0
120765,17,853,60,0
120769,20,864,736,0
120774,23,417,214,0
120777,18,417,20,0
120784,18,1054,526,0
120785,18,181,744,0
120791,18,238,749,0
120793,20,390,1475,0
120795,17,498,271,0
120796,22,38,848,0
120800,20,726,784,0
120801,17,488,239,0
120802,18,236,900,0
120803,18,228,559,0
120805,20,720,1451,0
120806,22,927,608,0
120808,16,688,301,0
120814,23,599,1,0
120815,20,389,166,0
120820,17,174,456,0
120822,20,834,1469,0
120828,18,680,1352,0
120829,22,869,1392,0
120830,18,753,350,0
120838,18,624,23,0
120839,18,499,1068,0
120840,18,942,1225,0
120846,18,222,878,0
120848,23,41,842,0
120852,18,637,323,0
120855,18,461,1542,0
120857,18,796,900,0
120862,18,1010,1516,0
120863,18,942,545,0
120865,18,1052,1247,0
120874,16,35,1444,0
120876,18,869,59,0
120878,18,462,148,0
120879,23,39,566,0
120880,22,744,1460,0
120882,18,493,16,0
120883,22,432,712,0
120884,20,397,1117,0
120885,18,867,1546,0
120896,16,655,628,0
120899,18,196,817,0
120901,17,853,140,0
120902,18,1014,1346,0
120905,18,412,1377,0
120906,17,583,181,0
120909,23,943,667,0
120910,18,694,857,0
120916,18,1037,1431,0
120917,18,1043,594,0
120918,25,878,772,0
120920,22,801,244,0
120921,18,949,466,0
120923,20,837,898,0
120925,18,1008,1075,1
120928,18,197,914,0
120932,22,957,1135,0
120933,18,962,238,0
120935,22,744,1122,0
120941,25,1016,1133,0
120942,18,1024,433,0
120949,18,988,1150,0
120955,18,1060,685,1
120956,20,263,1301,0
120959,18,1061,894,0
120960,17,173,854,0
120961,18,541,479,0
120964,18,423,185,0
120966,20,396,1524,0
120969,20,404,1209,0
120970,20,840,237,0
120977,18,880,1155,0
120978,25,878,161,0
120979,25,647,460,0
120981,20,389,889,0
120984,22,583,1029,0
120991,20,263,501,0
120992,22,869,1496,0
120993,16,688,1496,0
120996,22,241,1135,0
120997,19,455,780,0
120999,20,396,237,0
121001,18,694,1308,0
121004,18,482,1205,0
121005,20,726,1187,0
121008,16,959,60,0
121012,16,1044,1254,0
121020,20,841,1266,0
121023,18,231,823,0
121024,23,799,957,0
121025,25,295,300,0
121026,20,671,594,0
121027,20,721,886,0
121033,20,838,833,0
121034,18,633,1338,0
121036,18,717,1452,0
121041,22,37,1108,0
121050,18,1059,723,0
121051,18,225,1247,0
121052,18,196,99,0
121053,18,952,1461,0
121054,18,903,1269,0
121056,18,1061,599,0
121058,20,389,911,0
121060,23,715,1534,0
121065,22,981,754,0
121067,18,495,1486,0
121069,18,176,41,0
121074,18,684,226,0
121076,20,836,1504,0
121078,18,216,33,0
121081,20,864,1510,0
121083,16,959,6,0
121084,25,1069,1466,0
121086,18,210,676,0
121087,18,495,806,0
121088,20,840,78,0
121089,22,811,817,0
121090,18,32,448,0
121092,18,657,386,0
121098,18,232,302,0
121104,17,498,1257,0
121106,22,744,866,0
121107,18,1052,387,0
121108,18,1010,384,0
121110,17,488,676,0
121120,23,417,45,0
121121,18,690,887,0
121122,22,993,1314,0
121128,18,482,297,0
121130,18,193,114,0
121136,18,570,551,0
121141,22,957,694,0
121144,22,432,432,0
121145,22,492,1573,0
121148,22,540,742,0
121150,18,856,1170,0
121151,21,861,1239,0
121153,18,183,768,0
121154,18,1014,1047,0
121156,20,403,659,0
121157,18,463,1427,0
121159,20,721,300,0
121161,18,216,415,0
121167,22,744,395,0
121168,25,1109,453,0
121171,21,958,1410,0
121176,18,713,644,0
121180,18,555,87,0
121181,20,721,1168,0
121184,23,39,1315,0
121185,17,981,271,0
121186,17,981,749,0
121188,17,583,1387,0
121189,22,452,315,0
121192,18,220,1282,0
121199,18,192,1356,0
121200,20,838,89,0
121201,16,999,1168,0
121205,22,981,426,0
121206,25,1079,13,0
121207,18,693,600,0
121208,17,673,701,0
121210,18,190,768,0
121212,20,264,1271,0
121213,22,583,889,0
121216,18,30,1242,0
121218,18,32,162,0
121222,17,981,430,0
121224,17,796,694,0
121226,17,498,1170,0
121232,18,33,564,0
121237,20,397,959,0
121238,17,1077,140,0
121243,21,978,289,0
121245,18,179,84,0
121246,18,211,733,0
121247,18,181,1036,0
121248,18,557,1023,0
121249,22,492,88,0
121250,18,1005,919,0
121252,20,840,729,1
121259,25,1079,622,0
121266,18,869,1351,0
121273,18,238,248,0
121276,18,388,1275,0
121278,20,864,1582,0
121279,22,452,962,0
121282,18,1059,1290,0
121283,22,801,585,0
121286,18,252,1059,0
121287,18,232,455,0
121288,23,442,593,0
121291,18,1045,1428,0
121294,20,404,1392,0
121295,18,533,979,0
121297,20,721,239,0
121298,18,495,1513,0
121301,18,418,253,0
121303,18,557,151,0
121304,20,396,608,0
121308,22,929,879,0
121309,18,892,1351,0
121310,18,214,931,0
121311,18,288,1398,0
121312,18,417,1469,0
121320,22,492,241,0
121322,18,941,525,0
121324,18,949,296,0
121328,22,37,1232,0
121330,18,541,844,0
121331,17,697,63,0
121336,18,501,767,0
121338,20,671,1510,0
121349,17,498,901,0
121350,22,452,127,0
121353,18,212,1067,0
121354,18,952,1205,0
121356,18,274,894,0
121359,18,183,659,0
121360,20,720,1492,0
121361,17,809,549,0
121363,20,1094,1031,0
121365,21,1066,207,0
121366,18,200,921,0
121367,17,498,1352,0
121368,22,927,504,0
121371,18,463,1209,0
121372,19,689,1122,0
121374,18,1037,1330,0
121377,18,702,1188,0
121383,18,216,904,0
121384,16,959,566,0
121386,18,387,1422,0
121393,23,39,180,0
121394,22,981,453,0
121399,18,949,593,0
121400,18,274,1378,0
121406,22,590,1323,0
121407,18,227,1555,0
121409,18,181,453,0
121415,22,744,1271,0
121417,23,266,384,0
121423,16,270,491,0
121435,20,836,1392,0
121438,21,845,1432,0
121439,18,570,613,0
121440,20,720,1457,0
121444,20,721,866,0
121445,20,286,1257,0
121450,23,244,33,0
121451,18,232,1580,0
121453,18,231,747,0
121455,22,981,638,0
121456,18,198,869,0
121458,25,744,762,0
121463,18,215,87,0
121465,18,1042,1088,0
121466,18,886,545,0
121473,20,838,864,0
121478,18,632,89,0
121481,20,671,71,0
121483,22,993,1121,0
121484,22,590,1033,0
121488,22,957,1393,0
121489,25,878,612,0
121490,17,652,1194,0
121492,23,39,1171,0
121494,18,32,745,0
121496,18,624,1201,0
121498,18,487,605,0
121499,20,841,744,0
121502,22,993,1345,0
121503,17,809,162,0
121504,20,397,657,0
121509,18,865,1344,0
121510,22,590,627,0
121514,16,35,1309,0
121518,19,664,1259,0
121521,17,498,47,0
121528,18,754,303,0
121530,23,869,964,0
121533,18,657,461,0
121534,18,640,553,0
121536,25,522,537,0
121537,18,880,884,0
121538,23,1113,622,0
121540,23,899,1070,0
121544,23,244,665,0
121546,23,799,844,0
121550,18,949,809,0
121553,20,404,322,0
121558,20,864,886,0
121561,20,838,58,0
121562,18,470,541,0
121563,18,483,432,0
121566,20,837,1266,0
121574,17,810,1454,0
121577,22,492,515,0
121578,25,527,1025,0
121580,20,841,1194,0
121583,23,899,1158,0
121585,18,461,1259,0
121588,17,174,1068,0
121589,18,210,1279,0
121592,17,583,320,0
121594,18,245,181,0
121596,22,981,123,0
121598,23,952,566,0
121604,22,929,826,0
121606,18,699,821,1
121610,18,501,455,1
121613,18,181,593,0
121614,18,176,1298,0
121616,18,507,847,0
121618,18,1061,521,0
121619,22,432,944,0
121622,18,796,1565,0
121623,20,836,1266,0
121624,18,560,997,0
121628,23,952,898,0
121630,23,266,1055,0
121632,18,690,1546,0
121635,25,744,1504,0
121636,18,214,764,0
121639,23,799,214,0
121641,18,245,1163,0
121642,25,295,1382,0
121646,18,219,753,0
121648,18,1014,1574,0
121650,16,666,262,0
121653,22,37,729,0
121656,18,753,800,0
121657,23,599,616,0
121658,23,715,1383,0
121659,18,387,698,0
121664,18,222,683,0
121667,18,1034,59,0
121669,18,1055,375,0
121674,22,929,1378,0
121675,18,210,1268,0
121676,18,865,312,0
121678,17,652,1328,0
121679,22,927,409,0
121682,18,557,1392,0
121683,18,208,908,0
121688,25,816,494,0
121689,18,207,732,0
121690,17,906,1454,0
121694,18,387,1336,0
121699,23,417,911,0
121701,23,799,1045,0
121703,18,31,403,0
121707,17,1069,901,0
121708,18,251,131,0
121709,16,35,944,0
121711,22,869,657,0
121713,22,907,46,0
121715,22,801,958,0
121716,18,1000,683,0
121719,18,693,1077,0
121721,18,195,963,0
121726,18,1064,1147,0
121729,18,648,436,0
121735,18,557,1169,0
121736,22,811,657,0
121739,18,949,127,0
121740,23,1113,180,0
121746,17,1069,593,0
121750,18,869,878,0
121752,22,1079,878,0
121754,16,270,255,0
121763,18,497,582,0
121764,23,943,456,0
121766,20,841,1046,0
121772,20,403,864,0
121773,20,834,230,0
121774,18,886,865,0
121776,18,497,263,0
121778,20,836,695,0
121780,16,28,1428,0
121781,16,959,598,0
121783,18,942,1103,0
121786,25,522,250,0
121787,23,40,626,0
121788,17,583,271,0
121795,18,205,767,0
121798,25,612,416,0
121799,18,1045,1408,0
121801,18,206,367,1
121807,24,43,1021,0
121808,16,549,1332,0
121815,18,560,41,0
121816,18,191,1352,0
121817,23,41,1494,0
121819,22,452,823,0
121820,25,1109,1122,0
121827,17,906,99,0
121828,25,612,294,0
121829,23,40,483,0
121830,18,956,1315,0
121836,18,557,249,0
121840,20,837,951,0
121842,20,833,1046,0
121843,18,765,1116,0
121844,17,697,515,0
121848,16,549,49,0
121849,18,240,103,0
121850,18,1055,321,0
121854,18,956,517,0
121857,21,768,329,0
121858,20,264,744,0
121859,25,612,49,0
121864,18,886,1082,0
121865,18,222,803,0
121872,18,224,327,0
121882,18,956,576,0
121884,20,397,186,0
121886,18,1052,605,0
121887,18,950,1398,0
121888,22,907,964,0
121894,18,233,459,0
121895,18,946,718,0
121896,23,599,1106,0
121899,21,953,1109,0
121900,20,837,578,0
121903,17,173,464,0
121910,18,747,378,0
121916,18,789,1534,0
121919,16,655,1007,0
121920,20,841,1582,0
121921,18,548,2,0
121923,18,526,143,0
121928,18,946,382,0
121933,18,411,1085,0
121934,18,207,606,0
121937,18,179,848,0
121939,18,205,1485,0
121942,25,580,967,0
121945,17,703,570,0
121953,22,1079,624,0
121955,23,442,541,0
121957,18,1042,1168,0
121959,18,865,553,0
121960,18,201,556,0
121962,23,41,324,1
121970,22,869,1095,0
121972,23,599,60,0
121973,20,721,810,0
121974,22,1079,444,0
121976,20,841,510,0
121978,20,726,934,0
121979,23,618,1453,0
121981,20,286,71,0
121983,22,929,963,0
121987,22,540,626,0
121988,25,1069,612,0
121989,18,430,509,0
121990,18,514,660,0
121994,22,993,1327,0
121997,16,688,546,0
122000,18,187,234,0
122001,18,224,486,0
122003,18,573,295,0
122006,17,173,596,0
122007,18,730,74,0
122009,18,188,533,0
122011,18,30,14,0
122012,18,388,488,0
122014,25,44,396,0
122017,23,39,1383,0
122020,17,781,53,0
122021,22,492,483,0
122028,17,809,131,0
122029,18,31,1073,0
122032,17,809,1352,0
122038,18,526,255,0
122039,18,856,349,0
122040,18,237,351,0
122041,23,1113,1148,0
122043,23,599,679,0
122044,18,753,1520,0
122045,22,583,1102,0
122048,25,612,1545,0
122049,20,838,1005,1
122050,23,599,483,0
122052,18,468,25,0
122056,22,1079,1531,0
122058,21,874,1432,0
122061,18,221,1317,0
122064,18,34,1542,0
122066,18,497,868,0
122069,22,811,1552,0
122071,25,415,123,0
122074,22,583,844,0
122076,18,290,887,0
122077,18,193,350,0
122082,17,673,879,0
122083,18,880,368,0
122085,20,841,763,0
122086,18,31,1219,0
122089,21,242,1208,0
122090,18,796,511,0
122091,18,219,1088,0
122095,23,244,1317,0
122098,18,526,864,0
122099,17,174,842,0
122104,18,1031,103,0
122109,17,673,1552,0
122111,18,1034,1438,0
122115,18,1022,45,0
122121,18,193,296,0
122122,18,690,806,0
122128,18,267,1359,0
122129,25,1079,294,0
122130,18,774,1359,0
122131,25,580,464,0
122134,18,232,343,0
122136,18,555,89,0
122137,22,801,889,0
122142,18,640,54,0
122147,19,455,828,0
122149,17,796,432,0
122150,18,230,551,0
122152,17,796,668,0
122157,23,715,495,0
122158,22,993,787,0
122159,18,387,1018,0
122160,16,35,260,0
122161,18,705,1563,0
122164,18,1045,228,0
122168,18,789,643,0
122170,16,28,711,0
122174,22,801,338,0
122180,20,671,1294,0
122183,17,1069,433,0
122184,18,1000,1330,0
122197,18,903,1531,0
122201,18,214,963,0
122203,22,38,695,0
122204,18,197,354,0
122205,18,470,1036,0
122206,17,853,1376,0
122207,18,388,1263,0
122209,25,612,1463,0
122210,18,1054,380,0
122219,18,946,149,0
122221,22,907,808,0
122225,22,927,566,0
122228,20,671,161,0
122229,18,232,1403,0
122231,23,41,575,0
122232,18,197,1478,0
122237,18,592,793,0
122238,25,736,782,0
122240,20,397,810,0
122245,17,906,1555,0
122247,18,205,737,0
122249,17,796,1215,0
122250,18,505,785,0
122251,17,906,981,0
122253,25,1069,459,0
122255,18,237,462,0
122257,17,173,517,0
122259,20,396,1391,0
122262,22,540,303,0
122264,19,969,1078,0
122266,23,39,1317,0
122267,18,193,1179,0
122268,22,590,495,0
122270,18,418,1167,0
122276,18,186,732,0
122284,18,501,1467,1
122294,17,981,24,0
122295,18,234,464,0
122297,18,224,771,0
122298,17,810,498,0
122300,21,701,253,0
122302,22,241,914,0
122303,17,583,593,0
122304,18,553,1388,0
122308,23,442,634,0
122312,18,192,1216,0
122316,17,673,905,0
122320,22,518,557,0
122321,18,218,1073,0
122323,23,869,537,0
122324,17,652,1184,0
122325,18,197,392,0
122329,18,548,963,0
122332,25,522,315,0
122333,22,590,518,0
122334,18,267,42,0
122337,18,637,795,0
122338,25,647,329,0
122343,18,632,1009,0
122344,18,499,297,0
122348,18,200,323,0
122349,22,744,1393,0
122352,18,1052,989,1
122353,20,404,1400,0
122357,20,721,632,0
122358,18,541,374,0
122359,18,702,520,0
122360,22,1079,1,0
122362,18,194,745,0
122367,18,254,79,0
122373,20,840,460,0
122375,21,1066,253,0
122376,23,39,268,0
122385,23,715,1046,0
122390,19,455,1404,0
122392,18,1045,1296,0
122398,18,903,771,0
122402,25,816,248,0
122403,23,799,634,0
122405,16,655,898,0
122406,18,469,1331,0
122409,18,33,143,0
122410,21,242,1409,0
122411,18,274,154,0
122412,18,220,789,0
122413,18,985,598,0
122416,23,442,1493,0
122418,22,907,379,0
122420,18,1022,464,0
122421,25,295,1336,0
122424,25,612,456,0
122425,23,40,1494,0
122428,22,869,735,0
122429,18,510,1370,0
122431,22,927,1496,0
122438,18,188,1240,0
122442,18,194,386,0
122444,21,874,427,0
